OBS AUSTRUS BRITPUS CDNDLUS DTCHGUS FRNFRUS GERMDUS JAPYNUS SWISFUS
3/20/1981 0.852369587 0.441891295 1.1809  2.2925  4.87  2.068 208.25  1.8865
3/23/1981 0.854554777 0.444543232 1.1827  2.313 4.919 2.0873  208.6 1.8982
3/24/1981 0.853970965 0.441403664 1.183 2.305 4.909 2.0823  208.55  1.8965
3/25/1981 0.855285665 0.44198895  1.1833  2.3105  4.924 2.0855  208.85  1.904
3/26/1981 0.858369099 0.445434298 1.1837  2.3425  4.985 2.113 211.45  1.928
3/27/1981 0.861697544 0.449236298 1.1882  2.3505  5.005 2.125 211.8 1.935
3/30/1981 0.860067085 0.446927374 1.1868  2.322 4.94  2.0975  211.4 1.912
3/31/1981 0.856971463 0.447928331 1.1873  2.341 4.9975  2.1105  211.25  1.928
4/01/1981 0.859254167 0.445235975 1.1835  2.32  4.96  2.0975  212.4 1.9165
4/02/1981 0.860807437 0.450856628 1.1819  2.341 4.984 2.1115  213.8 1.9245
4/03/1981 0.863036161 0.455580866 1.1838  2.356 5.0175  2.127 213.2 1.9425
4/06/1981 0.866551127 0.459770115 1.188 2.388 5.086 2.1565  214 1.969
4/07/1981 0.865201592 0.453926464 1.1846  2.3475  4.997 2.119 213.1 1.939
4/08/1981 0.864677907 0.455373406 1.1838  2.363 5.041 2.133 213.45  1.943
4/09/1981 0.865426222 0.456621005 1.1853  2.375 5.059 2.144 214.1 1.954
4/10/1981 0.866325912 0.457665904 1.1867  2.385 5.086 2.153 215.17  1.961
4/13/1981 0.868734254 0.462320851 1.192 2.404 5.123 2.172 216.25  1.9805
4/14/1981 0.867829558 0.459601066 1.1917  2.4 5.113 2.1655  215.22  1.974
4/15/1981 0.870322019 0.464468184 1.197 2.417 5.15  2.179 216.7 1.9885
4/16/1981 0.870700914 0.464252553 1.1949  2.426 5.157 2.1875  216.8 1.994
4/17/1981 0.870322019 0.464252553 1.1963  2.4275  5.1725  2.19  217.5 1.9985
4/20/1981 0.872219799 0.463499421 1.1956  2.424 5.165 2.1845  218.2 1.99
4/21/1981 0.871080139 0.462598881 1.1938  2.43  5.164 2.1815  218.35  1.993
4/22/1981 0.867603679 0.457351932 1.1934  2.404 5.1255  2.163 216.85  1.9735
4/23/1981 0.867453158 0.459875834 1.1946  2.4145  5.15  2.175 215.2 1.983
4/24/1981 0.868281671 0.461467467 1.193 2.426 5.174 2.1775  214.3 1.983
4/27/1981 0.866551127 0.462320851 1.1933  2.4245  5.169 2.1815  212.1 1.991
4/28/1981 0.866776458 0.463821892 1.195 2.433 5.177 2.1865  212.3 1.987
4/29/1981 0.868658791 0.466635558 1.1973  2.459 5.2435  2.213 214.7 2.021
4/30/1981 0.870170553 0.467398925 1.1962  2.456 5.255 2.2105  215.78  2.021
5/01/1981 0.870549317 0.466635558 1.1963  2.452 5.235 2.203 215.75  2.018
5/04/1981 0.873286176 0.472143532 1.2008  2.497 5.357 2.2446  217.1 2.051
5/05/1981 0.875656743 0.473148805 1.2026  2.52  5.396 2.266 217.8 2.0675
5/06/1981 0.875043752 0.472411187 1.199 2.499 5.3455  2.258 216.9 2.0605
5/07/1981 0.876424189 0.475398146 1.1993  2.525 5.374 2.2745  217.9 2.0755
5/08/1981 0.874508089 0.472701489 1.1996  2.5055  5.34  2.255 217.6 2.054
5/11/1981 0.875120329 0.475963827 1.2013  2.541 5.504 2.284 217.95  2.0755
5/12/1981 0.876501008 0.479041916 1.2019  2.55  5.534 2.2955  219.75  2.0755
5/13/1981 0.877577885 0.481347774 1.2013  2.5525  5.5325  2.296 220.45  2.078
5/14/1981 0.880746873 0.483956831 1.2018  2.571 5.5685  2.311 222.35  2.081
5/15/1981 0.880902044 0.482043866 1.2017  2.567 5.5675  2.309 223.05  2.069
5/18/1981 0.878503031 0.478881333 1.199 2.561 5.5475  2.3045  221.97  2.0533
5/19/1981 0.877039116 0.481579581 1.2015  2.567 5.56  2.309 221 2.058
5/20/1981 0.875273523 0.480538203 1.2016  2.555 5.553 2.298 220.8 2.048
5/21/1981 0.875733427 0.483558994 1.202 2.584 5.611 2.323 222.5 2.076
5/22/1981 0.87657784  0.482509047 1.2011  2.571 5.58  2.3155  222.5 2.073
5/26/1981 0.878425861 0.484027106 1.2011  2.5945  5.544 2.3339  224.35  2.076
5/27/1981 0.880669309 0.485436893 1.2023  2.61  5.55  2.346 224.95  2.086
5/28/1981 0.878117316 0.483558994 1.2018  2.586 5.515 2.3245  224 2.0728
5/29/1981 0.878194432 0.483091787 1.2037  2.592 5.5625  2.33  223.9 2.0758
6/01/1981 0.876347384 0.486026731 1.206 2.595 5.5545  2.335 222.5 2.076
6/02/1981 0.879120879 0.491159136 1.2079  2.6325  5.6125  2.371 223.85  2.102
6/03/1981 0.879275477 0.496031746 1.207 2.6245  5.58  2.3605  223.4 2.09
6/04/1981 0.886524823 0.515463918 1.2105  2.694 5.677 2.414 226.4 2.144
6/05/1981 0.888099467 0.518134715 1.2069  2.685 5.71  2.411 227.8 2.135
6/08/1981 0.887311446 0.515463918 1.2057  2.687 5.67  2.405 227.9 2.115
6/09/1981 0.887311446 0.5153311 1.2062  2.673 5.713 2.403 228.1 2.112
6/10/1981 0.883002208 0.50748541  1.2026  2.639 5.627 2.372 225.45  2.088
6/11/1981 0.883158174 0.513083633 1.2054  2.674 5.7035  2.4045  226.1 2.115
6/12/1981 0.881057269 0.510986203 1.2047  2.665 5.72  2.395 224.15  2.096
6/15/1981 0.874508089 0.4995005 1.2019  2.611 5.603 2.346 219.7 2.0445
6/16/1981 0.872219799 0.501303389 1.204 2.6 5.576 2.3475  220.15  2.0505
6/17/1981 0.87024628  0.500751127 1.2051  2.609 5.581 2.3487  220.9 2.048
6/18/1981 0.871307833 0.506072874 1.2059  2.6325  5.66  2.3722  222.1 2.072
6/19/1981 0.872600349 0.507099391 1.206 2.643 5.6375  2.3775  223.35  2.068
6/22/1981 0.871763578 0.50205844  1.2018  2.63  5.6265  2.363 222.52  2.054
6/23/1981 0.86918731  0.500450405 1.1991  2.617 5.6675  2.3555  221.8 2.034
6/24/1981 0.869036239 0.50530571  1.1995  2.634 5.675 2.37  222.8 2.0375
6/25/1981 0.871459695 0.51203277  1.2008  2.659 5.718 2.3925  225.45  2.039
6/26/1981 0.871080139 0.513083633 1.2027  2.654 5.715 2.388 224.85  2.028
6/29/1981 0.870852565 0.514535632 1.1998  2.6595  5.7085  2.393 225.85  2.0335
6/30/1981 0.871231922 0.518134715 1.2006  2.6645  5.718 2.394 226.85  2.0495
7/01/1981 0.871991629 0.525624179 1.2035  2.681 5.735 2.413 228.25  2.075
7/02/1981 0.871080139 0.530785563 1.2023  2.681 5.734 2.4118  226.75  2.0735
7/03/1981 0.873286176 0.528262018 1.2018  2.6845  5.736 2.4155  228.5 2.075
7/06/1981 0.873591334 0.526315789 1.2022  2.721 5.8 2.4488  229.83  2.091
7/07/1981 0.872981231 0.525624179 1.2027  2.7185  5.779 2.4438  228.75  2.0915
7/08/1981 0.874125874 0.532197978 1.2058  2.753 5.868 2.476 229.45  2.115
7/09/1981 0.874890639 0.532765051 1.206 2.743 5.869 2.4655  228.85  2.106
7/10/1981 0.874125874 0.528401585 1.2031  2.713 5.826 2.4385  228.3 2.078
7/13/1981 0.873362445 0.531773465 1.2032  2.6995  5.774 2.4233  228.3 2.071
7/14/1981 0.874890639 0.537056928 1.2056  2.726 5.805 2.4479  231 2.094
7/15/1981 0.872600349 0.529100529 1.2039  2.682 5.7275  2.408 230.6 2.07
7/16/1981 0.873133677 0.531208499 1.2042  2.685 5.709 2.4105  231.28  2.074
7/17/1981 0.872905028 0.531490832 1.2057  2.702 5.769 2.4265  231.97  2.0845
7/20/1981 0.874125874 0.53561864  1.2068  2.7235  5.791 2.4468  233 2.0965
7/21/1981 0.877577885 0.54200542  1.2125  2.746 5.859 2.47  234.35  2.116
7/22/1981 0.876040298 0.537432149 1.2129  2.717 5.803 2.4405  234.5 2.1015
7/23/1981 0.877346903 0.539228903 1.2195  2.724 5.816 2.446 234.9 2.1085
7/24/1981 0.876808417 0.536999248 1.2083  2.7135  5.805 2.438 234.52  2.105
7/27/1981 0.876501008 0.537634409 1.2238  2.7135  5.788 2.4355  236.1 2.1125
7/28/1981 0.878117316 0.536624631 1.2267  2.714 5.801 2.441 237.25  2.115
7/29/1981 0.877577885 0.538213132 1.227 2.73  5.8275  2.4575  237.85  2.122
7/30/1981 0.87966221  0.538502962 1.225 2.7325  5.825 2.457 238.8 2.132
7/31/1981 0.880902044 0.543478261 1.2339  2.745 5.871 2.471 240.4 2.1485
8/03/1981 0.887862914 0.555092978 1.2426  2.8047  6.011 2.527 245.4 2.198
8/04/1981 0.890868597 0.557568999 1.2425  2.81  6.025 2.535 246.1 2.204
8/05/1981 0.886682036 0.553863196 1.2425  2.7845  5.979 2.5095  240.9 2.181
8/06/1981 0.884955752 0.556173526 1.2383  2.7975  6.005 2.5215  239.9 2.1889
8/07/1981 0.881600987 0.558503211 1.2421  2.813 6.08  2.5315  234.9 2.185
8/10/1981 0.883392226 0.564652739 1.2397  2.8565  6.153 2.5705  236.1 2.2
8/11/1981 0.885112409 0.563063063 1.2323  2.8415  6.144 2.559 235.75  2.195
8/12/1981 0.878425861 0.552028705 1.2297  2.775 5.99  2.499 230.2 2.16
8/13/1981 0.879507476 0.554323725 1.2303  2.792 6.045 2.5167  231.7 2.169
8/14/1981 0.879275477 0.554938957 1.2263  2.804 6.045 2.527 233.75  2.186
8/17/1981 0.876424189 0.548696845 1.2227  2.776 5.98  2.497 229.8 2.1715
8/18/1981 0.874125874 0.546746856 1.2157  2.773 5.938 2.498 229.2 2.1765
8/19/1981 0.87320992  0.546000546 1.2113  2.772 5.9475  2.498 230.35  2.17
8/20/1981 0.870322019 0.537778973 1.2124  2.744 5.9175  2.471 228.9 2.152
8/21/1981 0.868055556 0.532907008 1.2061  2.722 5.8775  2.449 227.25  2.138
8/24/1981 0.868206286 0.540832883 1.2087  2.748 5.91  2.4735  228.4 2.1465
8/25/1981 0.872600349 0.548395942 1.2142  2.782 6.013 2.5035  230.6 2.175
8/26/1981 0.871991629 0.54200542  1.2138  2.7425  5.9 2.4645  230.1 2.148
8/27/1981 0.871839582 0.542740841 1.2112  2.749 5.9275  2.4755  230.95  2.148
8/28/1981 0.869943454 0.540832883 1.2021  2.723 5.865 2.451 229.1 2.132
8/31/1981 0.869943454 0.54200542  1.202 2.7185  5.865 2.4475  230.5 2.142
9/01/1981 0.872600349 0.545851528 1.2041  2.7265  5.888 2.456 230.95  2.1595
9/02/1981 0.870700914 0.543035569 1.1959  2.7095  5.844 2.44  229.7 2.15
9/03/1981 0.870322019 0.542152345 1.1944  2.688 5.825 2.4255  230.4 2.117
9/04/1981 0.869943454 0.542593597 1.1982  2.679 5.7975  2.411 229.7 2.0895
9/08/1981 0.87427872  0.557568999 1.2008  2.698 5.844 2.4365  232.5 2.118
9/09/1981 0.876501008 0.561482313 1.2086  2.69  5.8225  2.43  233.8 2.0985
9/10/1981 0.874125874 0.554323725 1.2017  2.655 5.76  2.399 230.9 2.063
9/11/1981 0.875273523 0.562113547 1.2043  2.663 5.76  2.401 231.35  2.052
9/14/1981 0.871991629 0.557103064 1.202 2.6275  5.703 2.376 230.2 2.033
9/15/1981 0.866926745 0.545553737 1.1999  2.586 5.601 2.3375  225.7 1.998
9/16/1981 0.865276456 0.541271989 1.2025  2.555 5.53  2.307 226.95  1.98
9/17/1981 0.864677907 0.545851528 1.2025  2.525 5.475 2.28  226.3 1.9615
9/18/1981 0.864603147 0.54525627  1.2001  2.52  5.4475  2.27  226.3 1.948
9/21/1981 0.863930886 0.539374326 1.1961  2.474 5.288 2.23  224.2 1.907
9/22/1981 0.863930886 0.546149645 1.1982  2.532 5.415 2.282 226.8 1.96
9/23/1981 0.868658791 0.552028705 1.1986  2.559 5.4775  2.3 227.9 1.964
9/24/1981 0.871459695 0.559127761 1.1976  2.578 5.54  2.3165  229.1 1.975
9/25/1981 0.872905028 0.560067208 1.1983  2.595 5.565 2.323 229.7 1.977
9/28/1981 0.875886835 0.562113547 1.2042  2.605 5.605 2.34  232.45  1.979
9/29/1981 0.874049471 0.557258289 1.2029  2.574 5.535 2.3105  231.9 1.963
9/30/1981 0.875043752 0.55463117  1.2069  2.589 5.5625  2.325 232.3 1.975
10/01/1981  0.874890639 0.546149645 1.2054  2.581 5.569 2.323 233.1 1.969
10/02/1981  0.873362445 0.550055006 1.2045  2.548 5.51  2.294 232.05  1.935
10/05/1981  0.869565217 0.539228903 1.1991  2.464 5.584 2.225 227.6 1.887
10/06/1981  0.870700914 0.541418517 1.2004  2.49  5.645 2.2525  230.4 1.905
10/07/1981  0.867152272 0.535045479 1.1989  2.4565  5.569 2.219 228.5 1.878
10/08/1981  0.866926745 0.52673163  1.1992  2.445 5.527 2.206 228.35  1.866
10/09/1981  0.86565097  0.526038927 1.1975  2.4225  5.4975  2.1905  226.55  1.84
10/13/1981  0.868055556 0.539083558 1.1978  2.45  5.572 2.2215  228.6 1.86
10/14/1981  0.87009484  0.539665407 1.2011  2.4525  5.575 2.2225  228.75  1.862
10/15/1981  0.872600349 0.541418517 1.2003  2.4625  5.5905  2.2295  230.6 1.87
10/16/1981  0.875580072 0.546149645 1.2031  2.47  5.605 2.238 230.6 1.87
10/19/1981  0.875120329 0.543478261 1.2021  2.4645  5.594 2.233 232.35  1.8645
10/20/1981  0.876424189 0.549752611 1.2019  2.469 5.605 2.237 232.7 1.876
10/21/1981  0.879507476 0.549088513 1.2056  2.51  5.703 2.273 233.7 1.8965
10/22/1981  0.880436697 0.551024906 1.2061  2.5215  5.722 2.2815  233.65  1.902
10/23/1981  0.878348704 0.549299643 1.2045  2.5115  5.709 2.275 232.3 1.889
10/26/1981  0.88269044  0.55401662  1.2081  2.549 5.799 2.31  236.15  1.917
10/27/1981  0.882145378 0.552242103 1.2084  2.5445  5.785 2.3055  234.75  1.9085
10/28/1981  0.881212548 0.548095369 1.2074  2.53  5.753 2.291 234.05  1.883
10/29/1981  0.880669309 0.546000546 1.2057  2.5025  5.69  2.27  234.35  1.86
10/30/1981  0.879507476 0.537056928 1.203 2.4725  5.655 2.2435  232.8 1.835
11/02/1981  0.875196919 0.534045394 1.1991  2.45  5.571 2.223 229.15  1.8025
11/04/1981  0.874661069 0.532481363 1.1968  2.4355  5.574 2.212 227.3 1.788
11/05/1981  0.874431619 0.534045394 1.1973  2.453 5.6225  2.2245  228.5 1.793
11/06/1981  0.874890639 0.533333333 1.1929  2.446 5.61  2.222 229.05  1.7905
11/09/1981  0.87420229  0.528541226 1.1918  2.428 5.58  2.2055  226.78  1.77
11/10/1981  0.87657784  0.53561864  1.1939  2.447 5.637 2.229 229.85  1.7925
11/12/1981  0.874508089 0.527843758 1.1901  2.425 5.583 2.2115  227.25  1.759
11/13/1981  0.874125874 0.524383849 1.1889  2.428 5.6 2.222 227.35  1.757
11/16/1981  0.873973082 0.522739153 1.1866  2.448 5.643 2.241 225.7 1.766
11/17/1981  0.874125874 0.528262018 1.1879  2.458 5.683 2.2515  224.25  1.8015
11/18/1981  0.872524213 0.523149359 1.1794  2.448 5.631 2.236 222.2 1.789
11/19/1981  0.871687587 0.523286238 1.1838  2.455 5.656 2.244 220.3 1.797
11/20/1981  0.872981231 0.527148129 1.1846  2.469 5.697 2.259 218.65  1.818
11/23/1981  0.871991629 0.525292851 1.1829  2.4675  5.683 2.253 217.6 1.806
11/24/1981  0.87092841  0.521240553 1.1803  2.445 5.633 2.23  215.9 1.7855
11/25/1981  0.86979212  0.518672199 1.1799  2.441 5.634 2.2315  216.6 1.78
11/27/1981  0.869036239 0.511247444 1.1768  2.425 5.591 2.216 215.65  1.7775
11/30/1981  0.868206286 0.511508951 1.1766  2.426 5.604 2.2138  214.2 1.7725
12/01/1981  0.871080139 0.514006682 1.1784  2.434 5.617 2.224 216.4 1.7865
12/02/1981  0.871687587 0.512163892 1.1776  2.429 5.6 2.218 214.7 1.7785
12/03/1981  0.874814102 0.517330574 1.1813  2.442 5.6295  2.232 216.65  1.793
12/04/1981  0.873896705 0.515065671 1.1783  2.435 5.6175  2.2265  216.5 1.7885
12/07/1981  0.874890639 0.516795866 1.1836  2.448 5.6455  2.241 217.55  1.807
12/08/1981  0.878348704 0.519076045 1.1836  2.457 5.676 2.249 218 1.827
12/09/1981  0.877963126 0.520156047 1.1834  2.452 5.679 2.241 218.4 1.83
12/10/1981  0.881057269 0.528317836 1.1863  2.46  5.719 2.254 218.6 1.8465
12/11/1981  0.882378893 0.532623169 1.1894  2.483 5.753 2.261 219.3 1.846
12/14/1981  0.884564352 0.536049317 1.196 2.4955  5.776 2.283 220.75  1.847
12/15/1981  0.882612533 0.530363299 1.1934  2.4825  5.737 2.268 217.5 1.833
12/16/1981  0.884173298 0.530082163 1.1921  2.49  5.766 2.2775  218.3 1.8275
12/17/1981  0.883392226 0.530082163 1.1898  2.493 5.76  2.2765  218.45  1.823
12/18/1981  0.885347499 0.532623169 1.1884  2.506 5.78  2.292 219 1.83
12/21/1981  0.885818053 0.534330751 1.1863  2.4945  5.764 2.284 220.05  1.821
12/22/1981  0.885347499 0.530222694 1.1822  2.495 5.755 2.2725  219.35  1.814
12/23/1981  0.88691796  0.530082163 1.1816  2.496 5.765 2.275 220.7 1.814
12/24/1981  0.888099467 0.528262018 1.1836  2.495 5.77  2.268 222.1 1.815
12/28/1981  0.888888889 0.529100529 1.181 2.499 5.7475  2.2695  222.8 1.809
12/29/1981  0.888336146 0.528960592 1.1857  2.4975  5.74  2.2715  222.3 1.805
12/30/1981  0.886132034 0.522875817 1.1839  2.475 5.7275  2.251 219.8 1.804
12/31/1981  0.886524823 0.522193211 1.1863  2.455 5.685 2.238 219.8 1.788
1/04/1982 0.885739593 0.5192108 1.1866  2.459 5.686 2.2413  218.75  1.7915
1/05/1982 0.886760663 0.523012552 1.1895  2.481 5.739 2.2615  219.7 1.811
1/06/1982 0.88691796  0.519399574 1.1863  2.4665  5.7045  2.246 219.6 1.8105
1/07/1982 0.889917238 0.520833333 1.1876  2.481 5.739 2.2613  222 1.8285
1/08/1982 0.889679715 0.520833333 1.1863  2.4785  5.74  2.2585  221.4 1.827
1/11/1982 0.893255918 0.529941706 1.1897  2.502 5.799 2.284 223.3 1.855
1/12/1982 0.893655049 0.53390283  1.1912  2.5055  5.801 2.287 223.05  1.858
1/13/1982 0.895255148 0.535331906 1.1908  2.509 5.828 2.293 224.35  1.86
1/14/1982 0.897666068 0.536624631 1.1941  2.523 5.8525  2.306 224.5 1.8545
1/15/1982 0.897666068 0.534759358 1.1946  2.5315  5.867 2.312 224.5 1.856
1/18/1982 0.897666068 0.530926467 1.1956  2.5175  5.832 2.2975  225.35  1.849
1/19/1982 0.897504936 0.527983105 1.1938  2.5145  5.8405  2.2948  224.5 1.847
1/20/1982 0.898634076 0.531011045 1.1946  2.529 5.873 2.3085  225.5 1.8605
1/21/1982 0.898876404 0.531914894 1.191 2.52  5.85  2.2972  225.65  1.8435
1/22/1982 0.901713255 0.534616413 1.1945  2.529 5.8775  2.3085  227.4 1.853
1/25/1982 0.905387053 0.539228903 1.1984  2.5595  5.9425  2.338 229.4 1.8695
1/26/1982 0.904813608 0.534616413 1.1949  2.536 5.894 2.314 228.25  1.851
1/27/1982 0.906864968 0.535905681 1.1969  2.5525  5.916 2.3225  229.6 1.8555
1/28/1982 0.909918107 0.533475593 1.198 2.552 5.9205  2.3275  231 1.8575
1/29/1982 0.914913083 0.532197978 1.1967  2.5425  5.894 2.3165  228.3 1.846
2/01/1982 0.912658574 0.537489922 1.2016  2.572 5.973 2.35  232.6 1.875
2/02/1982 0.913492281 0.536912752 1.2067  2.575 5.9645  2.3525  233.25  1.883
2/03/1982 0.915750916 0.538068335 1.2074  2.585 6.007 2.3595  234.8 1.897
2/04/1982 0.91424392  0.534759358 1.2048  2.568 5.955 2.3415  233.15  1.877
2/05/1982 0.916170408 0.537489922 1.2058  2.574 5.964 2.345 233.5 1.885
2/08/1982 0.916758343 0.536912752 1.2087  2.587 5.9905  2.3577  234.75  1.895
2/09/1982 0.920640766 0.542888165 1.2168  2.6055  6.028 2.375 236.5 1.9115
2/10/1982 0.919793966 0.541271989 1.2144  2.5985  6.009 2.3667  236.35  1.904
2/11/1982 0.919963201 0.540832883 1.2098  2.595 6.007 2.3665  235.75  1.8973
2/16/1982 0.919963201 0.545791944 1.2185  2.625 6.077 2.3955  240.65  1.911
2/17/1982 0.929108984 0.544810678 1.2182  2.6285  6.088 2.399 240.35  1.9145
2/18/1982 0.925925926 0.540102619 1.2146  2.594 6.03  2.366 235.5 1.895
2/19/1982 0.924812725 0.539811066 1.2168  2.5935  6.008 2.3645  233.6 1.884
2/22/1982 0.924043615 0.541271989 1.2164  2.58  6.012 2.3515  232.1 1.872
2/23/1982 0.928074246 0.546149645 1.2207  2.602 6.038 2.373 234.9 1.879
2/24/1982 0.927902014 0.546597431 1.2203  2.602 6.037 2.367 234.45  1.877
2/25/1982 0.929973031 0.54564304  1.2216  2.6005  6.0395  2.3697  236.05  1.88
2/26/1982 0.931532371 0.549450549 1.229 2.62  6.089 2.388 237.25  1.899
3/01/1982 0.934579439 0.548937805 1.2278  2.6185  6.0865  2.3875  238.3 1.8935
3/02/1982 0.934492104 0.551724138 1.2253  2.608 6.0675  2.3768  237.7 1.8775
3/03/1982 0.934142924 0.548546352 1.2249  2.6 6.062 2.3719  236.6 1.8805
3/04/1982 0.935453695 0.547195622 1.2191  2.595 6.05  2.3645  236.55  1.8705
3/05/1982 0.93475416  0.544217687 1.2126  2.5715  6.003 2.3435  233.9 1.85
3/08/1982 0.935453695 0.547945205 1.2136  2.566 6.001 2.343 234.3 1.842
3/09/1982 0.939849624 0.554477405 1.2123  2.5925  6.064 2.3675  237.55  1.8655
3/10/1982 0.94029149  0.552486188 1.2127  2.582 6.048 2.3583  237.25  1.859
3/11/1982 0.942684766 0.55401662  1.2118  2.596 6.073 2.371 239.4 1.8695
3/12/1982 0.943841435 0.556328234 1.2155  2.6035  6.095 2.3795  240.1 1.8805
3/15/1982 0.944643869 0.553403431 1.218 2.5995  6.088 2.3735  240.5 1.8775
3/16/1982 0.943485234 0.554938957 1.2169  2.607 6.128 2.3775  241.6 1.882
3/17/1982 0.943218261 0.552730489 1.2154  2.6065  6.136 2.373 241.4 1.882
3/18/1982 0.944465433 0.552638851 1.2154  2.614 6.2 2.3754  242.1 1.8855
3/19/1982 0.946521533 0.555864369 1.2204  2.619 6.2 2.3838  244 1.8975
3/22/1982 0.947867299 0.556235399 1.2203  2.64  6.246 2.391 245.3 1.9055
3/23/1982 0.947867299 0.554938957 1.2207  2.6365  6.254 2.385 244.9 1.896
3/24/1982 0.946073794 0.55417013  1.2239  2.643 6.205 2.3865  243.6 1.899
3/25/1982 0.948766603 0.556947925 1.2266  2.6535  6.245 2.3935  245.35  1.9065
3/26/1982 0.949487277 0.558659218 1.2282  2.654 6.2625  2.396 247.1 1.913
3/29/1982 0.951927653 0.562587904 1.2323  2.6735  6.255 2.415 247.2 1.9385
3/30/1982 0.951022349 0.560695262 1.2277  2.6685  6.2325  2.408 245.3 1.9285
3/31/1982 0.952925481 0.561482313 1.2305  2.68  6.282 2.4175  248.25  1.9385
4/01/1982 0.950570342 0.558659218 1.2267  2.6675  6.254 2.4028  246.2 1.941
4/02/1982 0.951384264 0.559440559 1.2259  2.659 6.235 2.398 245.6 1.9395
4/05/1982 0.953743443 0.564270398 1.2265  2.67  6.263 2.4082  248.4 1.954
4/06/1982 0.954380607 0.571265353 1.2289  2.676 6.27  2.4138  248.4 1.967
4/07/1982 0.952653139 0.567214974 1.2326  2.675 6.289 2.4135  245.9 1.963
4/08/1982 0.958313368 0.570450656 1.2328  2.685 6.3125  2.4225  248.75  1.986
4/09/1982 0.956937799 0.570125428 1.2316  2.6825  6.305 2.4225  248.05  1.983
4/12/1982 0.954836246 0.56561086  1.2307  2.681 6.307 2.4195  248 1.9785
4/13/1982 0.954016409 0.565291125 1.2244  2.678 6.283 2.412 246.7 1.956
4/14/1982 0.954380607 0.568181818 1.2248  2.6828  6.291 2.4192  247.45  1.9695
4/15/1982 0.954745083 0.568246392 1.2218  2.685 6.293 2.4245  248.4 1.9795
4/16/1982 0.954380607 0.568181818 1.2207  2.6855  6.301 2.4222  247.8 1.978
4/19/1982 0.951927653 0.564015792 1.2185  2.676 6.27  2.4104  245 1.9575
4/20/1982 0.95038966  0.5648122 1.2224  2.6615  6.272 2.3988  243.15  1.949
4/21/1982 0.949938254 0.562746201 1.2226  2.66  6.243 2.3948  243.2 1.9535
4/22/1982 0.949216896 0.562587904 1.225 2.66  6.246 2.396 242.8 1.966
4/23/1982 0.948676596 0.564334086 1.2242  2.65  6.24  2.3875  241.15  1.971
4/26/1982 0.947687642 0.562587904 1.2223  2.638 6.195 2.3735  238.4 1.9565
4/27/1982 0.946521533 0.563539025 1.2253  2.633 6.19  2.3685  238 1.956
4/28/1982 0.944465433 0.560067208 1.2255  2.6155  6.14  2.3555  237.25  1.951
4/29/1982 0.942507069 0.557413601 1.2223  2.6025  6.11  2.339 235.9 1.96
4/30/1982 0.942151875 0.557258289 1.2197  2.583 6.096 2.331 235.85  1.957
5/03/1982 0.942240648 0.551419906 1.2245  2.5925  6.075 2.3385  236.6 1.944
5/04/1982 0.943841435 0.557258289 1.2268  2.6025  6.093 2.3453  237.55  1.9575
5/05/1982 0.942151875 0.55401662  1.2231  2.582 6.054 2.321 234.1 1.9385
5/06/1982 0.938086304 0.549148819 1.2213  2.565 6.028 2.3095  233.55  1.9185
5/07/1982 0.936329588 0.547585149 1.2231  2.5465  5.975 2.2897  232.92  1.888
5/10/1982 0.938086304 0.544662309 1.2254  2.5455  5.959 2.286 233.3 1.8985
5/11/1982 0.937822376 0.545553737 1.2323  2.54  5.959 2.282 232.85  1.911
5/12/1982 0.938967136 0.544365814 1.2396  2.5385  5.955 2.283 233.8 1.928
5/13/1982 0.941796949 0.548245614 1.2388  2.5515  5.994 2.293 235.2 1.938
5/14/1982 0.941974378 0.548395942 1.2375  2.5665  6.03  2.3065  235.25  1.946
